5							
#n	DRF4PFI791.PV	DRF4HFIC41.PV	DRF4HTI43.PVA	DKGUFAI502X.PV	DRF4UTI744.PVA  
  5.2180289e+002	  1.1496401e+002	  2.6927213e+002	  3.6839909e+004	  8.5132720e-001	
  5.2105296e+002	  1.1494023e+002	  2.6923500e+002	  3.6706667e+004	  1.0744520e+000	
  5.2144425e+002	  1.1494594e+002	  2.6927607e+002	  3.6842148e+004	  1.2975769e+000	
  5.2371230e+002	  1.1506854e+002	  2.6933360e+002	  3.6692652e+004	  1.4854565e+000	
  5.2685403e+002	  1.1497867e+002	  2.6939113e+002	  3.6495717e+004	  1.5317094e+000	
  5.2262537e+002	  1.1502540e+002	  2.6944866e+002	  3.6577359e+004	  1.5631073e+000	
  5.2169633e+002	  1.1504809e+002	  2.6950619e+002	  3.6783444e+004	  1.5945052e+000	
  5.2186227e+002	  1.1498237e+002	  2.6956372e+002	  3.6700379e+004	  1.6259031e+000	
  5.2113055e+002	  1.1500761e+002	  2.6962125e+002	  3.6792956e+004	  1.6573010e+000	
  5.1509251e+002	  1.1508750e+002	  2.6967878e+002	  3.7139162e+004	  1.6886989e+000	
  5.1389442e+002	  1.1501772e+002	  2.6973631e+002	  3.7174654e+004	  1.7200968e+000	
  5.1892241e+002	  1.1496445e+002	  2.6978989e+002	  3.6890428e+004	  1.7514947e+000	
  5.2218252e+002	  1.1499857e+002	  2.6982188e+002	  3.6782670e+004	  1.7828926e+000	
  5.1536252e+002	  1.1490206e+002	  2.6985059e+002	  3.7003716e+004	  1.8678276e+000	
  5.1934461e+002	  1.1500103e+002	  2.6987930e+002	  3.6819832e+004	  2.1678885e+000	
  5.2045044e+002	  1.1507719e+002	  2.6990801e+002	  3.6740101e+004	  2.4905132e+000	
  5.1440912e+002	  1.1496547e+002	  2.6993672e+002	  3.6980377e+004	  2.8131380e+000	
  5.1066241e+002	  1.1491597e+002	  2.6996543e+002	  3.7278568e+004	  3.1357627e+000	
  5.1466918e+002	  1.1502816e+002	  2.6999414e+002	  3.7071187e+004	  3.4583874e+000	
  5.1412747e+002	  1.1492938e+002	  2.7002284e+002	  3.7253810e+004	  3.7810121e+000	
  5.1966062e+002	  1.1499257e+002	  2.7005155e+002	  3.6774289e+004	  4.1036368e+000	
  5.1682336e+002	  1.1494088e+002	  2.7008010e+002	  3.6901729e+004	  4.4262616e+000	
  5.1295187e+002	  1.1500946e+002	  2.7010802e+002	  3.7218325e+004	  4.7488863e+000	
  5.2508417e+002	  1.1499005e+002	  2.7013587e+002	  3.6463494e+004	  5.2648471e+000	
  5.1804156e+002	  1.1496741e+002	  2.7016372e+002	  3.6892768e+004	  6.3612346e+000	
  5.1692226e+002	  1.1496920e+002	  2.7019157e+002	  3.7003806e+004	  7.5849139e+000	
  5.1113138e+002	  1.1497309e+002	  2.7021942e+002	  3.7616832e+004	  9.0732430e+000	
  5.1973946e+002	  1.1502545e+002	  2.7024727e+002	  3.7074036e+004	  1.0415029e+001	
  5.1766941e+002	  1.1496088e+002	  2.7027512e+002	  3.7232726e+004	  1.0487379e+001	
  5.1382214e+002	  1.1498983e+002	  2.7030297e+002	  3.7278960e+004	  1.0292716e+001	
  5.1513892e+002	  1.1502899e+002	  2.7033082e+002	  3.7146855e+004	  1.0098054e+001	
  5.1527984e+002	  1.1501600e+002	  2.7035633e+002	  3.7041289e+004	  9.9033910e+000	
  5.1597587e+002	  1.1498128e+002	  2.7037244e+002	  3.6967090e+004	  9.7288347e+000	
  5.1335072e+002	  1.1502808e+002	  2.7038756e+002	  3.7110860e+004	  9.5997368e+000	
  5.1410565e+002	  1.1496345e+002	  2.7040268e+002	  3.7054373e+004	  9.4723729e+000	
  5.1896661e+002	  1.1506122e+002	  2.7041779e+002	  3.6786800e+004	  9.3466096e+000	
  5.2032272e+002	  1.1503002e+002	  2.7043291e+002	  3.6571335e+004	  9.3892535e+000	
  5.1918003e+002	  1.1503982e+002	  2.7044803e+002	  3.6864324e+004	  9.5449081e+000	
  5.2463257e+002	  1.1504181e+002	  2.7046315e+002	  3.6741216e+004	  9.7005627e+000	
  5.2342220e+002	  1.1502773e+002	  2.7047827e+002	  3.6852107e+004	  9.8562174e+000	
  5.2492832e+002	  1.1490333e+002	  2.7049339e+002	  3.6847157e+004	  1.0011872e+001	
  5.1921114e+002	  1.1499391e+002	  2.7049509e+002	  3.7163436e+004	  1.0167527e+001	
  5.1664842e+002	  1.1504366e+002	  2.7044290e+002	  3.7448656e+004	  1.0323181e+001	
  5.2467779e+002	  1.1498679e+002	  2.7038505e+002	  3.7072566e+004	  1.0478836e+001	
  5.3166746e+002	  1.1499318e+002	  2.7032721e+002	  3.6672416e+004	  1.0634490e+001	
  5.3216969e+002	  1.1494838e+002	  2.7026936e+002	  3.6636581e+004	  1.0798771e+001	
  5.3024615e+002	  1.1498941e+002	  2.7021152e+002	  3.6812018e+004	  1.1276485e+001	
  5.2716275e+002	  1.1503286e+002	  2.7015367e+002	  3.6990982e+004	  1.1911610e+001	
  5.2468923e+002	  1.1503535e+002	  2.7009582e+002	  3.4859012e+004	  1.2546735e+001	
  5.3646981e+002	  1.1509960e+002	  2.7003798e+002	  3.6668083e+004	  1.2602354e+001	
  5.4325894e+002	  1.1505481e+002	  2.6998013e+002	  3.6120802e+004	  1.1120394e+001	
  5.4207884e+002	  1.1493887e+002	  2.6993119e+002	  3.5935216e+004	  1.1135464e+001	
  5.4344465e+002	  1.1496402e+002	  2.6990898e+002	  3.6114407e+004	  1.1838714e+001	
  5.4163943e+002	  1.1507128e+002	  2.6988857e+002	  3.6169284e+004	  1.1220685e+001	
  5.3974911e+002	  1.1500325e+002	  2.6986817e+002	  3.6173367e+004	  1.0464054e+001	
  5.3514917e+002	  1.1494266e+002	  2.6984776e+002	  3.6394024e+004	  9.7074230e+000	
  5.5628929e+002	  1.1501833e+002	  2.6982736e+002	  3.5104405e+004	  8.9507921e+000	
  5.3991861e+002	  1.1501139e+002	  2.6980695e+002	  3.5923361e+004	  8.1941612e+000	
  5.3958837e+002	  1.1502024e+002	  2.6978654e+002	  3.6078048e+004	  7.4375304e+000	
  5.4827984e+002	  1.1498392e+002	  2.6976614e+002	  3.5517596e+004	  6.6808995e+000	
  5.4559170e+002	  1.1501316e+002	  2.6974573e+002	  3.5604699e+004	  5.9242686e+000	
  5.4296353e+002	  1.1497668e+002	  2.6972106e+002	  3.5637746e+004	  5.1676377e+000	
  5.4098714e+002	  1.1506567e+002	  2.6968674e+002	  3.5827025e+004	  4.5143988e+000	
  5.4027447e+002	  1.1497198e+002	  2.6965205e+002	  3.5854616e+004	  4.1715733e+000	
  5.4198666e+002	  1.1494601e+002	  2.6961737e+002	  3.5805160e+004	  3.8496808e+000	
  5.4304542e+002	  1.1497398e+002	  2.6958268e+002	  3.5690105e+004	  3.5277883e+000	
  5.4411288e+002	  1.1501615e+002	  2.6954799e+002	  3.5722906e+004	  3.2166803e+000	
  5.4149513e+002	  1.1500512e+002	  2.6951331e+002	  3.5878233e+004	  3.0294640e+000	
  5.4585429e+002	  1.1497472e+002	  2.6947862e+002	  3.5607001e+004	  2.9583453e+000	
  5.5057514e+002	  1.1508611e+002	  2.6944976e+002	  3.5402703e+004	  2.4737905e+000	
  5.4803720e+002	  1.1510344e+002	  2.6945282e+002	  3.5546552e+004	  1.3622689e+000	
  5.4927854e+002	  1.1499732e+002	  2.6946073e+002	  3.5455827e+004	  2.2202187e+000	
  5.5064867e+002	  1.1496635e+002	  2.6946863e+002	  3.5746098e+004	  4.6969864e+000	
  5.5408494e+002	  1.1503306e+002	  2.6947654e+002	  3.5936203e+004	  7.5851471e+000	
  5.5670303e+002	  1.1496610e+002	  2.6948444e+002	  3.5788909e+004	  1.0035380e+001	
  5.5524037e+002	  1.1507012e+002	  2.6949235e+002	  3.5874515e+004	  1.0070349e+001	
  5.5354462e+002	  1.1499946e+002	  2.6950026e+002	  3.5811159e+004	  8.9317772e+000	
  5.4875437e+002	  1.1501862e+002	  2.6950816e+002	  3.5951330e+004	  7.7932053e+000	
  5.4207068e+002	  1.1502140e+002	  2.6951607e+002	  3.6184661e+004	  6.7611880e+000	
  5.4487070e+002	  1.1487580e+002	  2.6950930e+002	  3.5916744e+004	  5.9102178e+000	
  5.4232881e+002	  1.1506885e+002	  2.6944355e+002	  3.5800287e+004	  5.1246607e+000	
  5.4190539e+002	  1.1492142e+002	  2.6937162e+002	  3.5993712e+004	  4.6811055e+000	
  5.4816144e+002	  1.1504537e+002	  2.6929969e+002	  3.5732653e+004	  4.2894583e+000	
  5.5178222e+002	  1.1502696e+002	  2.6922776e+002	  3.5565125e+004	  3.8978112e+000	
  5.4933855e+002	  1.1500003e+002	  2.6915583e+002	  3.5623407e+004	  3.5061641e+000	
  5.4871987e+002	  1.1504058e+002	  2.6908389e+002	  3.5617293e+004	  3.1190790e+000	
  5.5104454e+002	  1.1511150e+002	  2.6901196e+002	  3.5472954e+004	  2.8174998e+000	
  5.5157315e+002	  1.1495199e+002	  2.6894003e+002	  3.5451759e+004	  2.5631904e+000	
  5.4928817e+002	  1.1499351e+002	  2.6886810e+002	  3.5876896e+004	  2.5885274e+000	
  5.4079172e+002	  1.1503394e+002	  2.6881170e+002	  3.6250593e+004	  2.7196665e+000	
  5.4567319e+002	  1.1498615e+002	  2.6880191e+002	  3.6136678e+004	  2.8508056e+000	
  5.5064019e+002	  1.1495661e+002	  2.6879526e+002	  3.5867439e+004	  2.9819447e+000	
  5.3460450e+002	  1.1503686e+002	  2.6878861e+002	  3.6896367e+004	  3.1130839e+000	
  5.4225449e+002	  1.1491916e+002	  2.6878196e+002	  3.6294561e+004	  3.2442230e+000	
  5.4570663e+002	  1.1502812e+002	  2.6877532e+002	  3.6230459e+004	  3.3753621e+000	
  5.4237799e+002	  1.1505517e+002	  2.6876867e+002	  3.6500579e+004	  3.5764783e+000	
  5.4506870e+002	  1.1506633e+002	  2.6876202e+002	  3.6558812e+004	  5.1569536e+000	
  5.5130639e+002	  1.1501994e+002	  2.6875537e+002	  3.6413941e+004	  7.3386494e+000	
  5.4829548e+002	  1.1499126e+002	  2.6874872e+002	  3.6659945e+004	  7.8320144e+000	
  5.4713248e+002	  1.1506197e+002	  2.6873042e+002	  3.6601936e+004	  8.3253795e+000	
  5.5071286e+002	  1.1502002e+002	  2.6869232e+002	  3.6496938e+004	  8.8183099e+000	
  5.4699935e+002	  1.1491639e+002	  2.6865389e+002	  3.6591742e+004	  8.4539333e+000	
  5.4572740e+002	  1.1503815e+002	  2.6861546e+002	  3.6517209e+004	  7.3064782e+000	
  5.4485443e+002	  1.1499197e+002	  2.6857703e+002	  3.6456365e+004	  6.1590232e+000	
  5.4566807e+002	  1.1498182e+002	  2.6853860e+002	  3.6403231e+004	  5.0115681e+000	
  5.3731593e+002	  1.1510894e+002	  2.6850017e+002	  3.6794850e+004	  4.0898122e+000	
  5.4436763e+002	  1.1502072e+002	  2.6846174e+002	  3.6441945e+004	  3.8456527e+000	
  5.4088157e+002	  1.1500267e+002	  2.6842330e+002	  3.6536241e+004	  3.6471852e+000	
  5.4058138e+002	  1.1504312e+002	  2.6838487e+002	  3.6561700e+004	  3.4487178e+000	
  5.4226702e+002	  1.1498380e+002	  2.6833338e+002	  3.6568488e+004	  3.5327625e+000	
  5.4820560e+002	  1.1501871e+002	  2.6825967e+002	  3.6349512e+004	  4.2555730e+000	
  5.4689127e+002	  1.1505008e+002	  2.6818560e+002	  3.6592434e+004	  4.8884961e+000	
  5.4258002e+002	  1.1494975e+002	  2.6811153e+002	  3.6631617e+004	  5.0623102e+000	
  5.4612155e+002	  1.1499823e+002	  2.6803746e+002	  3.6514380e+004	  5.1879700e+000	
  5.4419586e+002	  1.1508013e+002	  2.6796339e+002	  3.6620667e+004	  5.3136298e+000	
  5.5048463e+002	  1.1501007e+002	  2.6788932e+002	  3.6341839e+004	  5.4392896e+000	
  5.6160026e+002	  1.1499750e+002	  2.6781525e+002	  3.5699483e+004	  5.5679484e+000	
  5.5794279e+002	  1.1501357e+002	  2.6774118e+002	  3.5908311e+004	  6.0124277e+000	
  5.6943533e+002	  1.1502709e+002	  2.6766711e+002	  3.5712237e+004	  6.6688764e+000	
  5.7689165e+002	  1.1504102e+002	  2.6762471e+002	  3.5654711e+004	  7.5247784e+000	
  5.7601641e+002	  1.1500680e+002	  2.6762222e+002	  3.6476976e+004	  9.1821359e+000	
  5.7258984e+002	  1.1504293e+002	  2.6761987e+002	  3.6759605e+004	  1.0332204e+001	
  5.7987949e+002	  1.1504503e+002	  2.6761751e+002	  3.6354878e+004	  1.0069844e+001	
  5.7985504e+002	  1.1500085e+002	  2.6761516e+002	  3.6240197e+004	  1.0019711e+001	
  5.7779061e+002	  1.1501983e+002	  2.6761280e+002	  3.6551969e+004	  9.9695790e+000	
  5.7812101e+002	  1.1498261e+002	  2.6761045e+002	  3.6456540e+004	  9.6195121e+000	
  5.6442043e+002	  1.1501261e+002	  2.6762352e+002	  3.6591082e+004	  8.7598189e+000	
  5.5065648e+002	  1.1495091e+002	  2.6767146e+002	  3.6752072e+004	  7.8916859e+000	
  5.5327187e+002	  1.1508337e+002	  2.6772074e+002	  3.6731542e+004	  7.0235528e+000	
  5.5702939e+002	  1.1504939e+002	  2.6777002e+002	  3.6559729e+004	  6.1554198e+000	
  5.4780356e+002	  1.1499149e+002	  2.6781929e+002	  3.6783001e+004	  5.3669241e+000	
  5.5032759e+002	  1.1500651e+002	  2.6786857e+002	  3.6754651e+004	  5.0147990e+000	
  5.4934046e+002	  1.1494921e+002	  2.6791785e+002	  3.6618647e+004	  4.7289051e+000	
  5.4623277e+002	  1.1499402e+002	  2.6796712e+002	  3.6703928e+004	  4.4430111e+000	
  5.4210567e+002	  1.1501423e+002	  2.6801640e+002	  3.6910847e+004	  4.1571171e+000	
  5.4514061e+002	  1.1494775e+002	  2.6806568e+002	  3.6830028e+004	  3.8712232e+000	
  5.4661492e+002	  1.1493328e+002	  2.6812308e+002	  3.6532863e+004	  3.5875832e+000	
  5.3821871e+002	  1.1496065e+002	  2.6819886e+002	  3.7149616e+004	  3.3461857e+000	
  5.4420771e+002	  1.1497514e+002	  2.6827534e+002	  3.6786428e+004	  3.1207693e+000	
  5.4261595e+002	  1.1503472e+002	  2.6835182e+002	  3.6758356e+004	  2.8953529e+000	
  5.4528381e+002	  1.1499349e+002	  2.6842829e+002	  3.6698338e+004	  2.6699365e+000	
  5.4339155e+002	  1.1497860e+002	  2.6850477e+002	  3.6684967e+004	  2.5472846e+000	
  5.0812707e+002	  1.0865079e+002	  2.6806750e+002	  3.6969175e+004	  2.9877284e+000	
  4.9592234e+002	  1.0504168e+002	  2.6726704e+002	  3.4886941e+004	  3.5136372e+000	
  4.9826622e+002	  1.0504980e+002	  2.6744118e+002	  3.4490958e+004	  6.2550782e+000	
  4.9650368e+002	  1.0501722e+002	  2.6761531e+002	  3.7086654e+004	  9.1565100e+000	
  4.9339980e+002	  1.0499711e+002	  2.6778945e+002	  3.7505143e+004	  1.0278330e+001	
  5.0111632e+002	  1.0502596e+002	  2.6796358e+002	  3.7114352e+004	  1.0736190e+001	
  4.9472752e+002	  1.0498906e+002	  2.6813091e+002	  3.7436327e+004	  1.0065845e+001	
  4.9782463e+002	  1.0500518e+002	  2.6817063e+002	  3.7019716e+004	  9.2377540e+000	
  5.0662411e+002	  1.0504193e+002	  2.6816207e+002	  3.6221333e+004	  8.2343245e+000	
  4.9912645e+002	  1.0500078e+002	  2.6815352e+002	  3.6430115e+004	  7.2303220e+000	
  5.0419909e+002	  1.0504796e+002	  2.6814496e+002	  3.6208291e+004	  6.3321109e+000	
  4.9130613e+002	  1.0497858e+002	  2.6813640e+002	  3.6813194e+004	  6.2508573e+000	
  5.0418813e+002	  1.0506914e+002	  2.6812785e+002	  3.6084878e+004	  6.3414458e+000	
  5.0279554e+002	  1.0501904e+002	  2.6811929e+002	  3.6200416e+004	  6.4320343e+000	
  4.9319122e+002	  1.0498378e+002	  2.6811112e+002	  3.6861838e+004	  6.5226227e+000	
  4.9932333e+002	  1.0506050e+002	  2.6810509e+002	  3.6456645e+004	  6.6132112e+000	
  4.9234068e+002	  1.0499716e+002	  2.6809938e+002	  3.6826556e+004	  6.7037997e+000	
  4.9782757e+002	  1.0499759e+002	  2.6809366e+002	  3.6714227e+004	  6.5772411e+000	
  4.9642392e+002	  1.0499231e+002	  2.6808795e+002	  3.6705057e+004	  5.2939070e+000	
  4.9828690e+002	  1.0488820e+002	  2.6808224e+002	  3.6565144e+004	  5.0333042e+000	
  5.0667658e+002	  1.0501264e+002	  2.6807653e+002	  3.6263601e+004	  5.3770473e+000	
  5.0795828e+002	  1.0501797e+002	  2.6807081e+002	  3.5824972e+004	  5.7207904e+000	
  5.0610505e+002	  1.0499996e+002	  2.6806510e+002	  3.5939840e+004	  6.0645335e+000	
  5.0678424e+002	  1.0498352e+002	  2.6805939e+002	  3.6036510e+004	  6.4082766e+000	
  5.0523584e+002	  1.0499282e+002	  2.6804912e+002	  3.6348902e+004	  6.7520197e+000	
  5.0004632e+002	  1.0501032e+002	  2.6802856e+002	  3.6446892e+004	  7.1218669e+000	
  4.8688334e+002	  1.0502532e+002	  2.6800760e+002	  3.7420157e+004	  8.4403446e+000	
  4.8812079e+002	  1.0498955e+002	  2.6798664e+002	  3.7565193e+004	  1.0235263e+001	
  4.8434207e+002	  1.0489301e+002	  2.6796569e+002	  3.7915157e+004	  1.1957111e+001	
  4.7420610e+002	  1.0501967e+002	  2.6794473e+002	  3.8815503e+004	  1.2708442e+001	
  4.8821920e+002	  1.0498160e+002	  2.6801958e+002	  3.7968698e+004	  1.1715146e+001	
  4.9340329e+002	  1.0500884e+002	  2.6848992e+002	  3.7105983e+004	  1.0294080e+001	
  4.8341859e+002	  1.0502759e+002	  2.6851973e+002	  3.7432313e+004	  8.8730134e+000	
  4.8506484e+002	  1.0498056e+002	  2.6849498e+002	  3.7387285e+004	  7.7542368e+000	
  4.8609180e+002	  1.0500806e+002	  2.6847023e+002	  3.7307906e+004	  7.5429833e+000	
  4.8463305e+002	  1.0503734e+002	  2.6844547e+002	  3.7386851e+004	  7.3929247e+000	
  4.8325556e+002	  1.0503329e+002	  2.6842072e+002	  3.7461332e+004	  7.2428661e+000	
  4.9125077e+002	  1.0505449e+002	  2.6839597e+002	  3.6943920e+004	  7.0928075e+000	
  4.9124349e+002	  1.0502546e+002	  2.6837121e+002	  3.6912007e+004	  6.9427489e+000	
  4.9086429e+002	  1.0498734e+002	  2.6834646e+002	  3.6897627e+004	  6.7926904e+000	
  4.9187332e+002	  1.0501692e+002	  2.6832171e+002	  3.6857085e+004	  6.6426318e+000	
  4.9205961e+002	  1.0507237e+002	  2.6830651e+002	  3.6955549e+004	  6.4925732e+000	
  4.9576922e+002	  1.0497291e+002	  2.6831291e+002	  3.6712655e+004	  6.3425146e+000	
  4.9130680e+002	  1.0502881e+002	  2.6832014e+002	  3.7025186e+004	  6.0989305e+000	
  4.8320992e+002	  1.0501162e+002	  2.6832736e+002	  3.7532774e+004	  5.6439020e+000	
  4.8502662e+002	  1.0504346e+002	  2.6833459e+002	  3.7312557e+004	  5.1808088e+000	
  4.8873405e+002	  1.0500274e+002	  2.6834182e+002	  3.7077612e+004	  4.7177157e+000	
  4.9319453e+002	  1.0502790e+002	  2.6834904e+002	  3.6844962e+004	  4.2546226e+000	
  4.9235615e+002	  1.0509301e+002	  2.6835627e+002	  3.6874331e+004	  3.7915295e+000	
  4.9219989e+002	  1.0500408e+002	  2.6836350e+002	  3.6943036e+004	  3.8825664e+000	
  4.9493666e+002	  1.0501783e+002	  2.6837072e+002	  3.6822835e+004	  5.6025346e+000	
  4.9552353e+002	  1.0508085e+002	  2.6841657e+002	  3.6977458e+004	  6.1744322e+000	
  4.9333933e+002	  1.0497839e+002	  2.6854973e+002	  3.6918660e+004	  6.1134088e+000	
  5.0998999e+002	  1.0887560e+002	  2.6868621e+002	  3.7214798e+004	  6.0523854e+000	
  5.1366105e+002	  1.0991088e+002	  2.6881793e+002	  3.7444371e+004	  5.9913620e+000	
  5.0794214e+002	  1.0996279e+002	  2.6893531e+002	  3.7590772e+004	  5.9303385e+000	
  5.1056716e+002	  1.0996929e+002	  2.6905172e+002	  3.7439387e+004	  5.8693151e+000	
  5.0958049e+002	  1.1007427e+002	  2.6916813e+002	  3.7555685e+004	  5.8082917e+000	
  5.1283127e+002	  1.0999887e+002	  2.6928455e+002	  3.7468880e+004	  5.7472683e+000	
  5.0874481e+002	  1.1003000e+002	  2.6940096e+002	  3.7515532e+004	  5.6862448e+000	
  5.0148462e+002	  1.1010508e+002	  2.6951737e+002	  3.7989410e+004	  5.6218965e+000	
  5.0370503e+002	  1.1002259e+002	  2.6960934e+002	  3.7855992e+004	  5.4367352e+000	
  5.1273674e+002	  1.1003454e+002	  2.6956734e+002	  3.7217190e+004	  5.1908995e+000	
  5.1517023e+002	  1.1002668e+002	  2.6950502e+002	  3.7077148e+004	  4.9450638e+000	
  5.1341071e+002	  1.1007034e+002	  2.6944269e+002	  3.7164732e+004	  4.6992281e+000	
  5.1267628e+002	  1.1000355e+002	  2.6938036e+002	  3.7098956e+004	  4.4533925e+000	
  5.1397260e+002	  1.0996625e+002	  2.6931804e+002	  3.7130723e+004	  4.2075568e+000	
  5.1530501e+002	  1.1008927e+002	  2.6925571e+002	  3.7049860e+004	  3.9617211e+000	
  5.1233687e+002	  1.1002560e+002	  2.6915616e+002	  3.7141917e+004	  3.7158854e+000	
  5.0772982e+002	  1.0752574e+002	  2.6890703e+002	  3.6936300e+004	  3.4700497e+000	
  4.6861880e+002	  1.0026748e+002	  2.6850453e+002	  3.6823007e+004	  3.2353329e+000	
  4.7555048e+002	  9.9990779e+001	  2.6777106e+002	  3.6544389e+004	  3.4046122e+000	
  4.7603782e+002	  9.9999499e+001	  2.6764555e+002	  3.6638361e+004	  3.7767827e+000	
  4.7569222e+002	  9.9995803e+001	  2.6765379e+002	  3.4758466e+004	  4.1489532e+000	
  4.7845682e+002	  9.9947443e+001	  2.6766202e+002	  3.6695298e+004	  4.5211236e+000	
  4.7292798e+002	  1.0006361e+002	  2.6767026e+002	  3.6911437e+004	  4.8932941e+000	
  4.6143093e+002	  9.8071824e+001	  2.6768304e+002	  3.7123683e+004	  5.2653888e+000	
  4.6638166e+002	  9.6037615e+001	  2.6778122e+002	  3.6161689e+004	  5.4880619e+000	
  4.5988741e+002	  9.5038286e+001	  2.6791169e+002	  3.6226293e+004	  5.5742528e+000	
  4.6032296e+002	  9.4991323e+001	  2.6804217e+002	  3.6461992e+004	  5.6545355e+000	
  4.6454409e+002	  9.5069233e+001	  2.6816707e+002	  3.6002020e+004	  5.5201098e+000	
  4.6524191e+002	  9.4971677e+001	  2.6808933e+002	  3.5734768e+004	  5.2778489e+000	
  4.5660281e+002	  9.4515914e+001	  2.6790982e+002	  3.6232827e+004	  5.0449042e+000	
  4.2524763e+002	  9.0108257e+001	  2.6768039e+002	  3.6736146e+004	  5.1505284e+000	
  4.1232579e+002	  8.7230595e+001	  2.6717742e+002	  3.7033992e+004	  5.4261981e+000	
  4.0668531e+002	  8.5060878e+001	  2.6694372e+002	  3.6645473e+004	  5.7018677e+000	
  4.0915793e+002	  8.4957569e+001	  2.6723807e+002	  3.6502755e+004	  5.9775373e+000	
  3.9701263e+002	  8.4631450e+001	  2.6751890e+002	  3.6588185e+004	  6.2532070e+000	
  3.5296051e+002	  8.0385155e+001	  2.6699051e+002	  3.6375433e+004	  6.5288766e+000	
  3.5198334e+002	  7.9951410e+001	  2.6645763e+002	  3.6228525e+004	  6.8045463e+000	
  3.4708384e+002	  8.0014448e+001	  2.6643149e+002	  3.6618792e+004	  6.9197679e+000	
  3.4563429e+002	  7.9990089e+001	  2.6640700e+002	  3.6964165e+004	  6.7623557e+000	
  3.4435150e+002	  8.0004714e+001	  2.6638271e+002	  3.6916831e+004	  6.6004278e+000	
  3.4533511e+002	  7.9997642e+001	  2.6635986e+002	  3.6708418e+004	  6.4384998e+000	
  3.4828647e+002	  8.0017860e+001	  2.6633731e+002	  3.6299835e+004	  6.2765718e+000	
  3.4688134e+002	  8.0042690e+001	  2.6631477e+002	  3.6595558e+004	  6.1146438e+000	
  3.5038561e+002	  8.0008215e+001	  2.6629222e+002	  3.6158157e+004	  5.9527159e+000	
  3.4857154e+002	  8.0018059e+001	  2.6626968e+002	  3.6266168e+004	  6.1573681e+000	
  3.4881701e+002	  7.9940189e+001	  2.6624713e+002	  3.6474293e+004	  8.3707211e+000	
  3.5044295e+002	  8.0011026e+001	  2.6622459e+002	  3.6705185e+004	  1.0197520e+001	
  3.4621407e+002	  7.9994960e+001	  2.6620204e+002	  3.6798770e+004	  1.0849450e+001	
  3.4717117e+002	  7.9989706e+001	  2.6617950e+002	  3.6869656e+004	  1.1200657e+001	
  3.4893478e+002	  7.9979837e+001	  2.6617172e+002	  3.6600097e+004	  1.0707478e+001	
  3.4428126e+002	  7.9980700e+001	  2.6624490e+002	  3.7031819e+004	  1.0146103e+001	
  3.3984595e+002	  7.9985220e+001	  2.6633036e+002	  3.7450684e+004	  9.1756036e+000	
  3.3684702e+002	  8.0019369e+001	  2.6640692e+002	  3.7408097e+004	  8.0033313e+000	
  3.3603172e+002	  7.9992908e+001	  2.6643474e+002	  3.7604636e+004	  7.2212584e+000	
  3.4094953e+002	  8.0026961e+001	  2.6645516e+002	  3.7271580e+004	  6.7010557e+000	
  3.3512953e+002	  8.0016782e+001	  2.6647557e+002	  3.7415274e+004	  6.1808530e+000	
  3.3999372e+002	  8.0008360e+001	  2.6649599e+002	  3.7130642e+004	  5.6606503e+000	
  3.4874443e+002	  8.0010338e+001	  2.6651641e+002	  3.6348927e+004	  5.1404476e+000	
